periodo,disciplina,situacaoDisciplina,data
1,Algoritmo,APROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-03-15
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,CANCELADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,CANCELADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,APROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2016-08-22
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,CANCELADO,2017-04-03
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,REPROVADO,2017-07-18
1,Algoritmo,REPROVADO,2017-09-04
1,Algoritmo,REPROVADO,2017-09-04
1,Algoritmo,REPROVADO,2017-09-04
1,Algoritmo,REPROVADO,2017-09-04
1,Algoritmo,REPROVADO,2017-09-04
1,Algoritmo,REPROVADO,2017-09-05
1,Algoritmo,APROVADO,2017-09-05
1,Algoritmo,APROVADO,2017-09-05
1,Algoritmo,APROVADO,2017-09-05
1,Algoritmo,REPROVADO,2017-09-05
1,Algoritmo,REPROVADO,2017-09-05
1,Algoritmo,REPROVADO,2017-09-05
1,Algoritmo,REPROVADO,2017-09-05
1,Algoritmo,APROVADO,2017-09-05
1,Algoritmo,REPROVADO,2017-09-05
1,Algoritmo,APROVADO,2017-09-05
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,CANCELADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,APROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,APROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,REPROVADO,2017-09-06
1,Algoritmo,APROVADO,2017-09-05
1,Algoritmo,MATRICULADO,2018-01-19
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,CANCELADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,CANCELADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,CANCELADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,MATRICULADO,2018-03-05
1,Algoritmo,REPROVADO,2017-04-03
1,Algoritmo,APROVADO,2017-04-03
1,Algoritmo,CANCELADO,2017-04-03
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,REPROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2012-03-26
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,REPROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-02-18
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,REPROVADO,2013-08-01
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,CANCELADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,APROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-02-04
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,REPROVADO,2014-07-28
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,CANCELADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-02-02
1,Logica_Matematica,APROVADO,2015-02-02
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2015-07-28
1,Logica_Matematica,APROVADO,2015-07-28
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,APROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-03-15
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,CANCELADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,CANCELADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,CANCELADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,REPROVADO,2016-08-22
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,REPROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-04-03
1,Logica_Matematica,APROVADO,2017-09-04
1,Logica_Matematica,APROVADO,2017-09-04
1,Logica_Matematica,REPROVADO,2017-09-04
1,Logica_Matematica,REPROVADO,2017-09-05
1,Logica_Matematica,REPROVADO,2017-09-05
1,Logica_Matematica,REPROVADO,2017-09-05
1,Logica_Matematica,REPROVADO,2017-09-05
1,Logica_Matematica,REPROVADO,2017-09-06
1,Logica_Matematica,REPROVADO,2017-09-06
1,Logica_Matematica,REPROVADO,2017-09-06
1,Logica_Matematica,REPROVADO,2017-09-06
1,Logica_Matematica,REPROVADO,2017-09-06
1,Logica_Matematica,REPROVADO,2017-09-06
1,Logica_Matematica,CANCELADO,2017-09-06
1,Logica_Matematica,APROVADO,2017-09-06
1,Logica_Matematica,REPROVADO,2017-09-06
1,Matematica_Computacional,APROVADO,2012-03-26
