disciplina,situacaoDisciplina
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,CANCELADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,CANCELADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,CANCELADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,REPROVADO
Logica_Matematica,CANCELADO
Logica_Matematica,APROVADO
Logica_Matematica,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,APROVADO
Matematica_Computacional,CANCELADO
Matematica_Computacional,APROVADO
Matematica_Computacional,REPROVADO
Matematica_Computacional,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,CANCELADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,APROVADO
Lingua_Portuguesa,REPROVADO
